question,question_ids,answer,answer_ids
" was an American historian and Hispanist, who is widely recognized by histor","[398, 267, 2281, 29711, 273, 2591, 5060, 383, 204, 23, 569, 304, 8626, 7709, 431, 3857]", longitudinal,42608
 decided to reuse some effects rather than create new and different @-@ sounding,"[3571, 271, 30166, 596, 3524, 2567, 661, 1849, 627, 273, 1104, 204, 43, 24, 43, 24279]",lic,651
light unit of the Royal Engineers as 41st ( North Staffordshire Regiment,"[3101, 4871, 275, 248, 8829, 28695, 345, 204, 5205, 288, 204, 19, 3082, 41295, 13500, 53477]", diese,13358
" by Kang Sheng and Jiang Qing, began to investigate the case of the","[431, 36013, 23144, 82, 273, 39411, 42040, 204, 23, 3465, 271, 12799, 248, 1494, 275, 248]", shoving,64000
 disc or the tail. A ray touched on the disc will quickly turn toward,"[1080, 379, 248, 6804, 204, 25, 317, 20969, 12960, 313, 248, 1080, 451, 2976, 1411, 4419]", digitale,45145
 which Beth Elohim had had close ties since the 1930s ,"[585, 17619, 2346, 1259, 306, 618, 618, 2469, 14634, 1428, 248, 204, 6128, 27, 94, 204]",oodle,25741
" to everything from religion to language, the British migrants brought with them food habits","[271, 2096, 427, 8271, 271, 3599, 204, 23, 248, 5282, 27995, 3867, 335, 612, 1655, 11508]",dain,41279
 eighteen chapters of Grand Guignol Orchestra were collected into five bound volumes by Hak,"[34493, 17797, 275, 5910, 2172, 562, 315, 28011, 646, 8351, 679, 2505, 6020, 16182, 431, 52084]", Morton,45093
". The locomotives at Thune and nearly completed, except for","[204, 25, 390, 44568, 303, 1119, 388, 526, 1540, 273, 4253, 5326, 204, 23, 5048, 312]", detainees,62756
" married Sara, while still married to Polly. It was not until ","[6143, 24435, 204, 23, 1093, 1102, 6143, 271, 60520, 204, 25, 605, 398, 416, 1725, 204]", jou,12669
 ( 610 m ) above sea level but sometimes reaches 6 to,"[204, 19, 204, 28896, 266, 204, 20, 2267, 5426, 1445, 480, 3575, 15765, 204, 33, 271]", diaspora,63114
 up to date Gresley bogie carriages were used on the primary trains,"[510, 271, 2831, 401, 394, 1844, 26461, 396, 953, 21759, 646, 1042, 313, 248, 4614, 18129]", Ing,28670
" The coefficients am and bm are called Fourier coefficients of f, and","[390, 39851, 653, 273, 262, 88, 362, 1964, 40232, 5401, 39851, 275, 261, 204, 23, 273]", flooring,18275
" the face of the Estee Lauder / Sean John fragrance "" Un","[248, 1936, 275, 248, 4349, 1452, 2284, 27723, 204, 26, 18422, 2345, 24415, 204, 13, 897]", perhaps,4428
1922. The two toured Italy in 1923 and lived on the,"[6182, 29, 204, 25, 390, 847, 48777, 8410, 272, 204, 6182, 30, 273, 6282, 313, 248]", rigu,39914
" begun in 1884, an annual fair ; Scottish Gathering &","[13077, 272, 204, 9892, 31, 204, 23, 267, 5310, 3488, 204, 38, 18711, 51532, 204, 17]", Index,12034
 and finishing in May 1954. These copied the first four issues of,"[273, 13168, 272, 1896, 204, 5021, 31, 204, 25, 2050, 25074, 248, 772, 1855, 2356, 275]", prop,3232
" of 25, rather than being required to spend ten years working as an","[275, 204, 1395, 204, 23, 2567, 661, 1003, 2554, 271, 3826, 3020, 909, 1660, 345, 267]", balances,27525
= = Early career : 1610 – 26 =,"[40, 204, 40, 12955, 3579, 204, 37, 204, 19248, 27, 204, 600, 204, 2126, 204, 40]", ambition,25777
 he was reprimanded for supposedly delaying diplomatic letters. Calvert bowed to,"[332, 398, 292, 16592, 20154, 312, 23039, 50517, 28143, 8471, 204, 25, 2480, 2067, 37043, 271]",sens,20983
 = = = Creating the voice of God = = ,"[204, 40, 204, 40, 204, 40, 23359, 248, 3663, 275, 1750, 204, 40, 204, 40, 204]", Nepal,23561
" he was able to characterize over one hundred families of plants, helping to lay","[332, 398, 1469, 271, 39651, 648, 532, 4437, 4441, 275, 5561, 204, 23, 4851, 271, 2815]",xFF,22788
 program featured six individuals living in a house in California and documented their attempts to become,"[1283, 8662, 2972, 3538, 2633, 272, 241, 1820, 272, 4299, 273, 18035, 525, 10962, 271, 1904]",�,2966
. He also attempted to get all the bishops to prosecute a joint case at,"[204, 25, 707, 614, 13989, 271, 577, 455, 248, 46721, 271, 55582, 241, 6168, 1494, 388]",awi,26761
 mobile robot to reason about its actions. Equipped with a television camera ,"[3660, 12951, 271, 1995, 544, 701, 5039, 204, 25, 6641, 4203, 335, 241, 8203, 5040, 204]", abra,57515
" demanded. The team only won two games, and Ross contemplated ending his","[18324, 204, 25, 390, 1255, 736, 2107, 847, 2106, 204, 23, 273, 12943, 53949, 9750, 545]", Institutional,45953
 towards advocating native opera to differentiate Taiwan from the mainland. In September 199,"[3548, 33868, 7863, 21767, 271, 29662, 16360, 427, 248, 32921, 204, 25, 529, 3278, 204, 1840]",anno,8204
". Finally, poor steering had allowed Cambridge to pass them "" like","[204, 25, 10008, 204, 23, 4439, 18829, 618, 4217, 15570, 271, 1285, 612, 204, 13, 606]",forms,22183
 eventually guest star in an episode of Friends. Before being cast as Monica in,"[6014, 7749, 4177, 272, 267, 6699, 275, 13725, 204, 25, 7458, 1003, 4522, 345, 27519, 272]",Cannot,55425
 the thirteenth episode of the first season of the American television series Lost ,"[248, 281, 330, 28835, 6699, 275, 248, 772, 2120, 275, 248, 2281, 8203, 2559, 19375, 204]", cranberry,56403
" Getting plenty of rest, drinking fluids to maintain hydration, and gargling","[14657, 5431, 275, 1297, 204, 23, 8773, 28658, 271, 3359, 35305, 204, 23, 273, 55125, 1366]", Raspberry,34624
 cabin is ADA accessible. There are 120 campsites at Ricketts,"[7237, 304, 39464, 7817, 204, 25, 1293, 362, 204, 5959, 18137, 2263, 388, 382, 9862, 915]",zik,42814
"ophiles ), found in the Andes of Colombia, Peru","[2779, 2987, 204, 20, 204, 23, 1217, 272, 248, 899, 255, 275, 23938, 204, 23, 29319]",itsu,41572
". In addition, in accordance with the Marshall Plan, they began","[204, 25, 529, 1594, 204, 23, 272, 11520, 335, 248, 19868, 4413, 204, 23, 506, 3465]",ibrary,3912
 = = = = Chiral phases = = ,"[204, 40, 204, 40, 204, 40, 204, 40, 636, 7402, 19604, 204, 40, 204, 40, 204]",PEG,38672
 The dorsal hippocampal formation also has more place field neurons than both the,"[390, 50737, 268, 29966, 62636, 268, 9962, 614, 504, 520, 1237, 2206, 26754, 661, 1216, 248]",ren,776
 Proteins : Biogenesis to Degradation – The Virtual Library of Biochemistry,"[35587, 965, 204, 37, 6154, 27085, 271, 1091, 26885, 204, 600, 390, 13506, 7752, 275, 61990]", invited,9674
", 2 @,@ 282 foreign companies had facilities in Shin","[204, 23, 204, 29, 204, 43, 23, 43, 204, 31504, 5427, 2404, 618, 6200, 272, 30859]", joking,38286
" Philippe Couillard allocated C $ 100 @,@ 000 in","[39098, 11244, 44006, 23153, 319, 204, 15, 204, 1425, 204, 43, 23, 43, 204, 1321, 272]",convert,36759
" periods below three or four days are extremely rare ; however, in the","[10565, 2249, 1373, 379, 1855, 1522, 362, 4566, 5241, 204, 38, 2537, 204, 23, 272, 248]", pork,16933
", and an inscription on a boulder in Ed was commissioned by a former captain","[23, 273, 267, 44764, 313, 241, 262, 25718, 272, 2625, 398, 25562, 431, 241, 3734, 16730]", Glitter,60406
 = = = 1935 Memorandum = = ,"[204, 40, 204, 40, 204, 40, 204, 6128, 32, 45675, 37403, 204, 40, 204, 40, 204]", ello,28066
 have no bearing on the validity of the trademark within Turkey. Deckers was,"[413, 658, 12736, 313, 248, 23854, 275, 248, 20767, 1574, 12353, 204, 25, 25513, 358, 398]", décor,29789
 Momo Asakura ( Japanese ) ; Kira Buckland,"[9605, 90, 1130, 452, 3339, 204, 19, 6944, 204, 20, 204, 38, 531, 6013, 15144, 1205]", Spurs,45662
 an unusually large ( 18 @-@ metre or 59 ,"[267, 39423, 1902, 204, 19, 204, 1121, 204, 43, 24, 43, 54713, 379, 204, 5587, 204]",�,18736
" self @-@ propelled guns on the village outskirts, while the ","[1557, 204, 43, 24, 43, 55898, 12712, 313, 248, 7997, 50169, 204, 23, 1093, 248, 204]",ział,17988
"000 and $ 230 @,@ 000 depending on condition ","[1321, 273, 204, 15, 204, 14929, 204, 43, 23, 43, 204, 1321, 6209, 313, 3711, 204]",�,6461
" value "" : that major buildings should be constructed in such a way they","[1881, 204, 13, 204, 37, 325, 2084, 7621, 808, 314, 13027, 272, 963, 241, 818, 506]",uling,8635
. Cher promoted the song through appearances at Top of the Pops and Aspel and,"[25, 14576, 18032, 248, 3172, 788, 19893, 388, 4818, 275, 248, 58262, 273, 1130, 40294, 273]", mariage,64235
" Battle of Broodseinde, earning a fourth mention in despatches","[14729, 275, 3588, 349, 321, 20475, 204, 23, 15036, 241, 7705, 3012, 272, 617, 4864, 2103]",orian,30129
" first touring Test team to complete an English season undefeated, earning themselves the sob","[772, 25681, 4886, 1255, 271, 2615, 267, 3536, 2120, 60601, 204, 23, 15036, 3077, 248, 21113]", opinion,5453
 won a victory in the early days of August 1914 during World War I,"[2107, 241, 9071, 272, 248, 2304, 1522, 275, 3333, 204, 6474, 31, 1365, 2889, 3710, 295]", generosity,29556
"6, a year after his first short @-@ story anthology ","[33, 204, 23, 241, 649, 852, 545, 772, 1866, 204, 43, 24, 43, 1962, 47983, 204]", Pun,18295
 Fey. The episode was directed by series producer Don Scardino ,"[3948, 100, 204, 25, 390, 6699, 398, 9009, 431, 2559, 12255, 2848, 1537, 435, 1481, 204]", ipad,58826
" had filed objections to 17 settlements, with eight objections pending in federal district","[618, 9981, 36471, 271, 204, 1392, 31637, 204, 23, 335, 4707, 36471, 19439, 272, 5116, 7484]", Mut,19080
", including Groups 7 through to 12, were formed by clusters","[204, 23, 1497, 21528, 204, 34, 788, 271, 204, 928, 204, 23, 646, 8467, 431, 23888]",aryl,51105
 = Phi Kappa Psi ( ΦKΨ ),"[204, 40, 53049, 531, 24143, 337, 10984, 204, 19, 8542, 111, 54, 148, 113, 204, 20]", relapse,52811
 Ziggler intentionally disqualified himself when he kicked Corbin in the groin immediately,"[1193, 18515, 2239, 24625, 593, 31416, 3448, 635, 332, 16565, 2819, 10638, 272, 248, 61867, 4193]",intensity,53218
1995 to $ 6 @.@ 0 billion in ,"[1840, 32, 271, 204, 15, 204, 33, 204, 43, 25, 43, 204, 27, 4777, 272, 204]", Copyright,13858
" Sony Entertainment Television, a cable network in the Mexican market which shows a number","[15311, 15426, 25809, 204, 23, 241, 8716, 3041, 272, 248, 14160, 1208, 585, 3021, 241, 1386]", flattened,56320
" fails to cure George III's madness, although Strange manages to save","[13864, 271, 14202, 6247, 10093, 204, 18, 94, 30416, 204, 23, 4424, 34621, 18345, 271, 3425]",operator,34087
" Greggory "" Gregg "" Nations worked as the script coordinator for the late","[57643, 675, 204, 13, 57643, 204, 13, 12917, 3320, 345, 248, 6212, 22858, 312, 248, 3297]", został,59711
" of 18 Germinal, Year III ( 7 April 179","[275, 204, 1121, 3647, 1453, 204, 23, 4713, 10093, 204, 19, 204, 34, 3242, 204, 14824]", fighting,7573
= = = Action on the Danube by Vienna = =,"[40, 204, 40, 204, 40, 9711, 313, 248, 4660, 3372, 431, 25555, 204, 40, 204, 40]", unintended,48699
" time the couple had a drink with Viscount Ward, the former Secretary of","[601, 248, 2916, 618, 241, 4187, 335, 53074, 613, 18919, 204, 23, 248, 3734, 10383, 275]", aseg,32575
", / p /, / s /,","[204, 23, 204, 26, 260, 204, 26, 204, 23, 204, 26, 247, 204, 26, 204, 23]",Quit,40284
 fit for the part. Jason Alexander auditioned for the part via a video,"[2962, 312, 248, 622, 204, 25, 12232, 14377, 37175, 269, 312, 248, 622, 2666, 241, 2028]",Document,16199
" the ideal composition for explosive gunpowder, which he claims were not known","[248, 4748, 11949, 312, 27165, 5101, 9815, 969, 204, 23, 585, 332, 5603, 646, 416, 2245]",ardo,11530
 = = = Bhogamandapa = = ,"[204, 40, 204, 40, 204, 40, 13384, 468, 311, 373, 14020, 204, 40, 204, 40, 204]", iss,1384
" 1945 : Original Letters "". Shapell Manuscript Foundation ","[204, 5387, 32, 204, 37, 15109, 29251, 204, 13, 204, 25, 47956, 433, 61042, 6280, 204]", tension,11492
 2009 she was hospitalised again when she fell and broke her arm ,"[204, 853, 36, 674, 398, 4463, 1649, 968, 635, 674, 5514, 273, 8667, 573, 4523, 204]", fragmentation,58125
" stands are located at Hisar, Adampur, Barwala","[7884, 362, 3890, 388, 2591, 270, 204, 23, 1180, 1006, 323, 204, 23, 2958, 98, 5078]",ements,3387
 The text is listed as 98th in the modern era anthology that consists of,"[390, 2288, 304, 5740, 345, 204, 6746, 420, 272, 248, 3424, 4932, 47983, 325, 9479, 275]",Zach,52509
 to WWE ( 2008 – 2011 ) =,"[271, 36620, 204, 19, 204, 853, 35, 204, 600, 204, 626, 28, 204, 20, 204, 40]", merging,44834
 = = 1943 – 45 = = ,"[204, 40, 204, 40, 204, 5387, 30, 204, 600, 204, 2617, 204, 40, 204, 40, 204]", climate,5844
", an Arctic tern would have migrated over 2 @.@","[204, 23, 267, 25900, 240, 1074, 631, 413, 50861, 648, 204, 29, 204, 43, 25, 43]",efe,27812
", after Mozambique, to join the Commonwealth having never had colonial links to","[204, 23, 852, 64135, 204, 23, 271, 4434, 248, 25272, 1728, 1328, 618, 20932, 4977, 271]",för,20484
 angels and stars became popular. Although Santa Claus and other Christmas icons were introduced,"[23975, 273, 6631, 3569, 2637, 204, 25, 5361, 8940, 41273, 273, 599, 4371, 20061, 646, 6723]", deft,59730
 Anversoise and the Lulonga Company but Abir was the largest in,"[1060, 30379, 744, 273, 248, 393, 338, 42606, 4927, 480, 2332, 330, 398, 248, 5141, 272]", prostitution,40826
" in at least 40 years, which overflowed rivers. Both Kingston","[272, 388, 1931, 204, 1738, 909, 204, 23, 585, 33020, 269, 19881, 204, 25, 6949, 37949]", popular,2637
 = Governor ( 1890 – 1894 ) ,"[204, 40, 13726, 204, 19, 204, 9695, 27, 204, 600, 204, 9695, 31, 204, 20, 204]", Guidance,34713
"kin Path has been described as "" the prettiest beginning "" of","[6238, 11799, 504, 650, 5383, 345, 204, 13, 248, 2140, 5732, 355, 4118, 204, 13, 275]", PlayStation,26173
" layered split @-@ bamboo roof shaped in a sweeping curved arc,","[31239, 8449, 204, 43, 24, 43, 24589, 6343, 14629, 272, 241, 25721, 25618, 14727, 204, 23]",Protocol,31363
 Football League Third Division Manager of the Season : 1996 – ,"[13750, 7036, 13839, 9952, 6809, 275, 248, 10335, 204, 37, 204, 1840, 33, 204, 600, 204]", Sector,27736
", based on the alignment that existed at the time, and do not","[204, 23, 1934, 313, 248, 18672, 325, 16270, 388, 248, 601, 204, 23, 273, 441, 416]",confirmed,57068
") filmed Love in the Time of Cholera in Cartagena, Colombia","[20, 29818, 5072, 272, 248, 4690, 275, 48273, 2307, 272, 12118, 353, 4492, 204, 23, 23938]", foes,55337
or por Tamaulipas even if that might cost him his life ,"[252, 2204, 301, 2415, 338, 496, 277, 830, 565, 325, 1295, 1458, 801, 545, 1063, 204]", LAS,51800
" the single "" Hush "", an energetic rock track originally written","[248, 2278, 204, 13, 370, 1519, 204, 13, 204, 23, 267, 21463, 4375, 2540, 8506, 3523]",~~~~~~~~,22929
" be interested in the subject for a while, citing the possibility of extrater","[314, 3908, 272, 248, 2828, 312, 241, 1093, 204, 23, 26817, 248, 7510, 275, 20692, 687]", Gener,3367
", and by 1986 only eleven remained. The total area covered","[204, 23, 273, 431, 204, 2747, 33, 736, 24542, 8895, 204, 25, 390, 2724, 1766, 5178]", Bow,8007
 starred with Ranbir Kapoor in Siddharth Anand's romantic comedy An,"[37202, 335, 29495, 58679, 53978, 272, 53330, 83, 2802, 64536, 204, 18, 94, 11097, 13909, 1060]", discriminate,48934
 their father's will. In July 1616 Thomas swapped houses,"[525, 3685, 204, 18, 94, 451, 204, 25, 529, 3313, 204, 19248, 33, 6962, 56365, 7888]", Cic,50791
arivofomanjaka. Continual threats to his kingdom ',"[270, 419, 1487, 8002, 85, 8932, 204, 25, 8264, 684, 12171, 271, 545, 14793, 204, 18]", interceptions,61453
 = = = Channel Front and last battle = = ,"[204, 40, 204, 40, 204, 40, 13444, 10469, 273, 1143, 6201, 204, 40, 204, 40, 204]",intent,56095
 See also renewable energy in the United States for US @-@ figures ,"[4946, 614, 17615, 2399, 272, 248, 2522, 2941, 312, 1571, 204, 43, 24, 43, 8395, 204]", Supervisors,61106
 John Inverdale. Former Olympic contenders — including gold medallists Michael,"[2345, 529, 322, 15616, 204, 25, 27379, 15789, 52070, 204, 791, 1497, 3589, 64148, 1351, 5493]", pupp,11388
" it as "" dodgy Kraftwerk "" ; instead they used components","[334, 345, 204, 13, 18197, 1336, 33218, 21604, 204, 13, 204, 38, 3002, 506, 1042, 6120]", Tod,40357
1906 and 1910 : Historians'debate =,"[7001, 33, 273, 204, 6474, 27, 204, 37, 5192, 252, 3112, 204, 18, 8501, 204, 40]", sd,41312
", and his perceived arrogance began to alienate him from the Athenians ","[204, 23, 273, 545, 15671, 46632, 3465, 271, 16186, 375, 801, 427, 248, 41160, 3112, 204]",elcome,7702
 767 @-@ 200 was the original model and entered service with,"[204, 46042, 204, 43, 24, 43, 204, 853, 398, 248, 3086, 2308, 273, 7899, 1506, 335]",忆,63550
", c @-@ Met, can be inhibited by tiv","[204, 23, 253, 204, 43, 24, 43, 4284, 204, 23, 418, 314, 44776, 431, 240, 419]",spots,45710
 servant. Albert taught at the Bluecoat School in Stockton before moving to Dar,"[23435, 204, 25, 17018, 7366, 388, 248, 5721, 31988, 2793, 272, 58883, 996, 3898, 271, 9348]",etary,9184
 = = = = Monthly download packs = = ,"[204, 40, 204, 40, 204, 40, 204, 40, 27766, 2983, 17800, 204, 40, 204, 40, 204]",rition,7832
) in the village of Auvers @-@ sur @-@,"[20, 272, 248, 7997, 275, 13665, 666, 204, 43, 24, 43, 913, 204, 43, 24, 43]", clues,26768
" This last was rebutted by Charles Samuel Myers, writing in Nature,","[735, 1143, 398, 56614, 7287, 431, 8776, 19854, 31022, 204, 23, 2607, 272, 11550, 204, 23]", Flav,47328
" & Whitney J75 turbojet engines that produced 23 @,@","[204, 17, 37262, 462, 3210, 34780, 7335, 11996, 325, 5422, 204, 1871, 204, 43, 23, 43]", accused,12270
" released by the Relativity Music Group on November 16, 2010","[4171, 431, 248, 4565, 27213, 6316, 3814, 313, 3895, 204, 1243, 204, 23, 204, 626, 27]", Euros,51702
 The international reaction to this latest turn of events was varied and greatly colored by national,"[390, 3502, 7678, 271, 414, 3400, 1411, 275, 2863, 398, 13795, 273, 10100, 14885, 431, 3432]",ocyt,17345
 Ringo is knocked down by Stephanie Scully's ( Carla Bon,"[382, 14173, 304, 20137, 901, 431, 27395, 1537, 17462, 204, 18, 94, 204, 19, 51409, 7321]",797,50125
old by M. A. Salmoen in a 1938 Balai,"[693, 431, 331, 25, 317, 25, 4555, 4718, 250, 272, 241, 204, 6128, 35, 8179, 1418]",Apr,21300
 dreadful feeling to come back here from lectures and find not a kindred soul ,"[44225, 3475, 271, 1239, 743, 967, 427, 21912, 273, 931, 416, 241, 1573, 440, 6464, 204]",ependence,21095
