question,question_ids,answer,answer_ids
", where he worked on the development of the XB @-@ 15 , B @-@ 17 and XB @-@ ","[1919, 988, 540, 3796, 373, 278, 5849, 310, 278, 1060, 29933, 732, 29899, 29992, 29871, 29896, 29945, 1919, 350, 732, 29899, 29992, 29871, 29896, 29955, 322, 1060, 29933, 732, 29899, 29992, 29871]",ora,2207
"at fire impressed the Confederate troops , but the guns ' aim was unreliable , and the large shells did considerably less damage than might","[271, 3974, 527, 13120, 278, 24606, 403, 13230, 1919, 541, 278, 18788, 525, 12242, 471, 443, 276, 492, 519, 1919, 322, 278, 2919, 6473, 29879, 1258, 2050, 2197, 3109, 18658, 1135, 1795]",že,11590
and Anti @-@ Müllerian hormone for the embryo 's development into a male . This differentiation begins about eight or nine weeks after,"[322, 18473, 732, 29899, 29992, 22226, 713, 298, 555, 650, 363, 278, 7232, 719, 29877, 525, 29879, 5849, 964, 263, 14263, 869, 910, 1422, 11685, 16410, 1048, 9475, 470, 14183, 11405, 1156]",ську,25018
president in 1878 after John Daniel Runkle stepped down . Rogers wrote Walker in June 1880 to offer him the Pres,"[6673, 297, 29871, 29896, 29947, 29955, 29947, 1156, 2259, 8432, 390, 2960, 280, 28996, 1623, 869, 9272, 414, 5456, 19512, 297, 5306, 29871, 29896, 29947, 29947, 29900, 304, 5957, 1075, 278, 4360]",newsp,14578
42 feet ( 10 by 20 by 13 m ) and weighing 110 short tons ( 100,"[29946, 29906, 6900, 313, 29871, 29896, 29900, 491, 29871, 29906, 29900, 491, 29871, 29896, 29941, 286, 1723, 322, 591, 1141, 292, 29871, 29896, 29896, 29900, 3273, 23864, 313, 29871, 29896, 29900, 29900]",Zweiten,24149
"@,@ 000 kilometers of autobahns opened up a new era of mobility , I too saw the light : this was the","[732, 29892, 29992, 29871, 29900, 29900, 29900, 20052, 2699, 310, 1120, 711, 801, 1983, 6496, 701, 263, 716, 3152, 310, 22458, 1793, 1919, 306, 2086, 4446, 278, 3578, 584, 445, 471, 278]",pmatrix,12571
and Province with no reported Taliban attacks . Residents claimed that the Marines from 3rd Battalion had implemented good security measures and encouraged the people,"[392, 17325, 411, 694, 8967, 10288, 747, 273, 16661, 869, 2538, 16719, 17049, 393, 278, 1085, 1475, 515, 29871, 29941, 5499, 27841, 750, 8762, 1781, 6993, 15366, 322, 18443, 287, 278, 2305]",threads,28993
"Playwright Donald Margulies , Princeton University professor Jill Dolan , critic John Fleming and critic Alexis Soloski were also","[7412, 29893, 1266, 18935, 11649, 352, 583, 1919, 1588, 3742, 20666, 3014, 12251, 435, 453, 11201, 273, 1919, 11164, 2259, 383, 2409, 292, 322, 11164, 4827, 275, 4956, 359, 1984, 892, 884]",Italia,12201
"booked as Roundabout by a friend of Lord . The band name was changed at this time , after Blackmore suggested the title of his grandmother '","[3143, 287, 408, 21595, 12717, 491, 263, 5121, 310, 6171, 869, 450, 3719, 1024, 471, 3939, 472, 445, 931, 1919, 1156, 6054, 5514, 7829, 278, 3611, 310, 670, 4595, 29885, 1228, 525]",});,2604
"we stand , divided we fall "" . He was fond of The Liberty Song , a 1768 composition by John Dickinson , which contains the","[591, 2317, 1919, 13931, 591, 6416, 376, 869, 940, 471, 6299, 310, 450, 10895, 1017, 9362, 1919, 263, 29871, 29896, 29955, 29953, 29947, 15259, 491, 2259, 12488, 26803, 1919, 607, 3743, 278]",free,9021
Rugby Union Football Club play at Brompton Lodge on the outskirts of Brompton . The team play in the 3rd division of,"[22647, 7761, 8914, 5977, 1708, 472, 350, 456, 12533, 365, 17979, 373, 278, 714, 808, 381, 1372, 310, 350, 456, 12533, 869, 450, 3815, 1708, 297, 278, 29871, 29941, 5499, 8542, 310]",iv,440
"Rolling Stone , Will Hermes found it "" great to hear the third voice in Sonic Youth stretching out . But it 's also a reminder","[8731, 1847, 15681, 1919, 2811, 10515, 267, 1476, 372, 376, 2107, 304, 8293, 278, 4654, 7314, 297, 5791, 293, 26040, 16116, 292, 714, 869, 1205, 372, 525, 29879, 884, 263, 1083, 4995]",organ,6388
"of Edward Maturin 's Sejanus , and Other Roman Tales ( New York 1839 ) . It also figures in Robert Gra","[310, 9300, 341, 1337, 262, 525, 29879, 922, 8931, 375, 1919, 322, 5901, 5917, 323, 2122, 313, 1570, 3088, 29871, 29896, 29947, 29941, 29929, 1723, 869, 739, 884, 13994, 297, 4755, 4989]",workaround,14725
"even heavier undiscovered ununtrium isotopes could be much more stable : for example , 287Uut is predicted to","[1584, 14200, 631, 563, 10669, 957, 287, 443, 1657, 16241, 338, 327, 459, 267, 1033, 367, 1568, 901, 13714, 584, 363, 1342, 1919, 29871, 29906, 29947, 29955, 29965, 329, 338, 25383, 304]",list,1051
"nickname "" The Cannibal "" by the daughter of Christian Raymond , a teammate of Merckx 's . Raymond had commented on Merck","[25985, 978, 376, 450, 315, 812, 747, 284, 376, 491, 278, 8750, 310, 6111, 21380, 1919, 263, 3815, 25046, 310, 4702, 384, 29916, 525, 29879, 869, 21380, 750, 19952, 373, 4702, 384]",LE,1307
"Australian @-@ born astronaut Dr Andy Thomas . The Williams Foundation , named in his honour , was launched in February 2009 "" to bro","[9870, 732, 29899, 29992, 6345, 29132, 20546, 4942, 21828, 5569, 869, 450, 11648, 10606, 1919, 4257, 297, 670, 19107, 1919, 471, 15241, 297, 6339, 29871, 29906, 29900, 29900, 29929, 376, 304, 2545]",DES,18539
 Note : Flags indicate national team as defined under FIFA eligibility rules . Players may hold more than one non @-@ FIFA nationality .,"[29871, 3940, 584, 2379, 810, 12266, 4797, 3815, 408, 3342, 1090, 21581, 560, 335, 4127, 6865, 869, 7412, 414, 1122, 4808, 901, 1135, 697, 1661, 732, 29899, 29992, 21581, 4797, 537, 869]",DES,18539
"in France , continued collaboration with the FSB , infiltrated Litvinenko 's and Scaramella 's circles of trust and misin","[297, 3444, 1919, 7572, 24771, 411, 278, 383, 1744, 1919, 297, 1777, 509, 630, 21395, 3845, 264, 2901, 525, 29879, 322, 2522, 11269, 3547, 525, 29879, 22558, 310, 9311, 322, 3984, 262]",nd,299
"had two wives , one of whom was a bastard daughter of Henry I ; that is , Uhtred and his descendants were related to the English","[750, 1023, 281, 3145, 1919, 697, 310, 6029, 471, 263, 21156, 538, 8750, 310, 6498, 306, 2056, 393, 338, 1919, 501, 400, 1127, 322, 670, 17086, 1934, 892, 4475, 304, 278, 4223]",urn,595
"s Army 's lessons . Also , to speed up the film 's climax , several events in the Ministry leading up to Harry 's battle with","[29879, 8811, 525, 29879, 3109, 787, 869, 3115, 1919, 304, 6210, 701, 278, 2706, 525, 29879, 10784, 1165, 1919, 3196, 4959, 297, 278, 20886, 8236, 701, 304, 10686, 525, 29879, 10555, 411]",yield,7709
"get into a room together . They start playing their chords and then we just start thinking about ... When I write with people , we always try to come up","[679, 964, 263, 5716, 4208, 869, 2688, 1369, 8743, 1009, 521, 4339, 322, 769, 591, 925, 1369, 7291, 1048, 2023, 1932, 306, 2436, 411, 2305, 1919, 591, 2337, 1018, 304, 2041, 701]",Ingl,27837
"of new leaves , which folivorous lemurs prefer . Cyclones can defoliate an area , knock down canopy trees , and create landsl","[310, 716, 11308, 1919, 607, 900, 440, 20657, 9336, 1295, 5821, 869, 8045, 695, 2873, 508, 822, 5079, 403, 385, 4038, 1919, 18232, 1623, 508, 2270, 10697, 1919, 322, 1653, 2982, 2536]",none,9290
". The European Green Party estimated that the arrangement costs 200 million euro and 20 @,@ 268 tonnes of carbon dio","[869, 450, 7824, 7646, 9173, 15899, 393, 278, 24628, 21544, 29871, 29906, 29900, 29900, 7284, 27889, 322, 29871, 29906, 29900, 732, 29892, 29992, 29871, 29906, 29953, 29947, 260, 24729, 310, 22004, 20562]",Renaissance,27263
"released in the United States on June 13 , 2000 . The game 's story revolves around the appearance of two alien races","[5492, 297, 278, 3303, 3900, 373, 5306, 29871, 29896, 29941, 1919, 29871, 29906, 29900, 29900, 29900, 869, 450, 3748, 525, 29879, 5828, 13819, 1960, 2820, 278, 10097, 310, 1023, 394, 819, 19830]",lun,25081
"40 km / h ( 150 mph ) one @-@ minute sustained , or 220 km / h ( 1","[29946, 29900, 2383, 847, 298, 313, 29871, 29896, 29945, 29900, 286, 561, 1723, 697, 732, 29899, 29992, 11015, 15075, 7114, 1919, 470, 29871, 29906, 29906, 29900, 2383, 847, 298, 313, 29871, 29896]",хівовано,11766
"small number of RNA @-@ based biological catalysts called ribozymes exist , which again can act alone or in complex with proteins","[2319, 1353, 310, 390, 3521, 732, 29899, 29992, 2729, 4768, 5996, 17246, 858, 29879, 2000, 18130, 2112, 962, 267, 1863, 1919, 607, 1449, 508, 1044, 7432, 470, 297, 4280, 411, 3279, 1144]",todos,10843
"P. Taylor , the brother of the late President Zachary Taylor , declared that "" if you had hunted the whole army , from one end of it to","[349, 29889, 12537, 1919, 278, 8099, 310, 278, 5683, 7178, 29103, 653, 12537, 1919, 8052, 393, 376, 565, 366, 750, 298, 28000, 278, 3353, 9987, 1919, 515, 697, 1095, 310, 372, 304]",applic,15576
"lard awarded the album a perfect ten out of ten score , praising its "" accessible and compelling compositions "" and dubbing it a "" masterpie","[29880, 538, 15074, 278, 3769, 263, 4922, 3006, 714, 310, 3006, 8158, 1919, 7213, 5921, 967, 376, 15579, 322, 752, 7807, 5541, 2187, 376, 322, 15416, 10549, 372, 263, 376, 5835, 12343]",ocy,22502
"@-@ Ange Draco 's daughter , who captures Bond 's heart . Like Honor Blackman in Goldfinger before her , R","[732, 29899, 29992, 530, 479, 360, 945, 29877, 525, 29879, 8750, 1919, 1058, 4332, 1973, 26370, 525, 29879, 5192, 869, 8502, 18236, 6054, 1171, 297, 6650, 29888, 5621, 1434, 902, 1919, 390]",Bab,14525
"artist on YouTube . She joked about the situation saying , "" I could have done a karaoke video to [ ' Gimme More ' ] ,","[7664, 373, 14711, 869, 2296, 432, 12504, 1048, 278, 6434, 5934, 1919, 376, 306, 1033, 505, 2309, 263, 413, 2518, 6946, 4863, 304, 518, 525, 402, 326, 1004, 5853, 525, 4514, 1919]",Allow,29408
"Mexican Association of Phonograph Producers ( AMPROFON ) for shipments of 60 @,@ 000 units . Else","[24777, 7993, 310, 1963, 265, 1946, 7138, 22543, 313, 319, 3580, 1672, 29943, 1164, 1723, 363, 7751, 1860, 310, 29871, 29953, 29900, 732, 29892, 29992, 29871, 29900, 29900, 29900, 10340, 869, 15785]",ོ,31104
"experimental oeuvre of Kenneth Anger , and in particular Inauguration of the Pleasure Dome . Noé saw Anger 's films in","[17986, 288, 29872, 4090, 276, 310, 28576, 530, 914, 1919, 322, 297, 3153, 512, 2987, 2633, 310, 278, 19777, 3745, 360, 608, 869, 1939, 29948, 4446, 530, 914, 525, 29879, 12298, 297]",ů,30072
"called Amazonian caatinga ) in Brazil , Venezuela and Colombia . Some species are predominantly associated with microhabitats within a greater ecosystem ;","[2000, 16631, 713, 5777, 1218, 29874, 1723, 297, 16078, 1919, 20931, 322, 21078, 869, 3834, 6606, 526, 758, 24130, 10835, 6942, 411, 9200, 7308, 28039, 2629, 263, 7621, 321, 3944, 973, 2056]",Fich,15898
"Raho Munna Bhai as a model film for him as it "" had an issue , but it was never once in your face . Rajkumar Hir","[16790, 29877, 13564, 1056, 20303, 1794, 408, 263, 1904, 2706, 363, 1075, 408, 372, 376, 750, 385, 2228, 1919, 541, 372, 471, 2360, 2748, 297, 596, 3700, 869, 15496, 29895, 24540, 20417]",lambda,14013
". However , even in this case , such solvated hydrogen cations are more realistically conceived as being organized into clusters that form species closer","[869, 2398, 1919, 1584, 297, 445, 1206, 1919, 1316, 899, 29894, 630, 17546, 1885, 274, 800, 526, 901, 1855, 391, 1711, 10628, 2347, 408, 1641, 19098, 964, 24554, 393, 883, 6606, 17649]",Pala,27000
"the game that Burger King had creative control over , and which was envisioned based on the King commercials . Oliver stated , "" Sne","[278, 3748, 393, 6640, 914, 4088, 750, 907, 1230, 2761, 975, 1919, 322, 607, 471, 427, 4924, 287, 2729, 373, 278, 4088, 7825, 455, 1338, 869, 19731, 8703, 1919, 376, 317, 484]",going,2675
"vers to take three for 116 . Several Yorkshire players were absent , playing representative matches , but the game had consequences later in the season . In","[874, 304, 2125, 2211, 363, 29871, 29896, 29896, 29953, 869, 21882, 3088, 11750, 10769, 892, 29207, 1919, 8743, 21097, 7087, 1919, 541, 278, 3748, 750, 27721, 2678, 297, 278, 4259, 869, 512]",連,31692
ino through the away goals ruling . They then defeated SC Heerenveen 6 – 2 in the final of the KNVB Cup on ,"[1789, 1549, 278, 3448, 14433, 364, 19478, 869, 2688, 769, 16235, 12314, 940, 4578, 345, 264, 29871, 29953, 785, 29871, 29906, 297, 278, 2186, 310, 278, 476, 29940, 24281, 6536, 373, 29871]",chain,9704
"31 under the influence of a mid @-@ level ridge to its east . It continued to organize , and at 1200","[29871, 29941, 29896, 1090, 278, 9949, 310, 263, 7145, 732, 29899, 29992, 3233, 364, 5525, 304, 967, 9755, 869, 739, 7572, 304, 2894, 675, 1919, 322, 472, 29871, 29896, 29906, 29900, 29900]",не,1538
"arsely populated into the 19th century , with the nearest fixed river crossings being the bridges at Westminster , 1 mile ( ","[1503, 873, 24146, 964, 278, 29871, 29896, 29929, 386, 6462, 1919, 411, 278, 20471, 4343, 8580, 4891, 886, 1641, 278, 28635, 2710, 472, 3122, 1195, 2475, 1919, 29871, 29896, 17967, 313, 29871]",gs,3174
"chs continued at Ohio State into his senior year , but was bitterly disappointed at not being appointed editor @-@ in @-@ chief of the college","[12168, 7572, 472, 15821, 4306, 964, 670, 16336, 1629, 1919, 541, 471, 22773, 368, 23451, 287, 472, 451, 1641, 10658, 6920, 732, 29899, 29992, 297, 732, 29899, 29992, 9087, 310, 278, 12755]",quisition,23493
"not surprising : as a "" heathen "" in official conduct , and , as an unbaptized man , it would have been unusual if he had","[451, 26800, 584, 408, 263, 376, 540, 493, 264, 376, 297, 6221, 7512, 1919, 322, 1919, 408, 385, 443, 29890, 2156, 1891, 767, 1919, 372, 723, 505, 1063, 22910, 565, 540, 750]",Dig,10951
", features the former elder god Shinnok attempting to conquer the realms and attempting to kill the thunder god Raiden . However , he is also defeated","[1919, 5680, 278, 4642, 27008, 7339, 1383, 2559, 554, 15661, 304, 26474, 278, 1855, 1516, 322, 15661, 304, 12088, 278, 266, 5062, 7339, 6981, 3615, 869, 2398, 1919, 540, 338, 884, 16235]",Tri,8602
"significantly altered for the first time since its construction , through the Kingston Foreshores Redevelopment on southern shore of the East Basin ,","[16951, 10551, 287, 363, 278, 937, 931, 1951, 967, 7632, 1919, 1549, 278, 4088, 7352, 1152, 267, 2015, 267, 390, 2742, 1830, 358, 373, 14841, 19055, 310, 278, 6932, 4886, 262, 1919]",エ,30600
British capture of Acadia had long @-@ term consequences for the Acadians and Mi 'kmaq living there . Britain 's hold on,"[4908, 10446, 310, 7255, 328, 423, 750, 1472, 732, 29899, 29992, 1840, 27721, 363, 278, 7255, 328, 5834, 322, 5493, 525, 29895, 655, 29939, 8471, 727, 869, 14933, 525, 29879, 4808, 373]",enario,24893
. Labour was reorganised on the basis of the German Labour Front . Heydrich used equipment confiscated from the Czech organisation Sokol to organ,"[869, 29453, 471, 337, 6388, 3368, 373, 278, 8405, 310, 278, 5332, 29453, 13960, 869, 940, 2941, 4018, 1304, 21083, 1970, 10669, 630, 515, 278, 21489, 24788, 317, 554, 324, 304, 2894]",Albums,25764
"age was salvaged , as well as mail being carried . Of her cargo , 450 long tons ( 457 t ) of frozen","[482, 471, 24754, 4063, 1919, 408, 1532, 408, 10524, 1641, 8988, 869, 4587, 902, 17040, 1919, 29871, 29946, 29945, 29900, 1472, 23864, 313, 29871, 29946, 29945, 29955, 260, 1723, 310, 14671, 2256]",stat,6112
er Hill biological Sites of Special Scientific Interest ( SSSI ) . The sluice gate ( formerly a lock built in the late 1,"[261, 9143, 4768, 5996, 317, 3246, 310, 12630, 23753, 928, 23829, 313, 317, 1799, 29902, 1723, 869, 450, 2243, 29884, 625, 12417, 313, 21510, 263, 7714, 4240, 297, 278, 5683, 29871, 29896]",document,1842
worked with Studio Ghibli on films such as Princess Mononoke ( 1997 ) and Spirited Away ( 2001,"[3796, 411, 7448, 13491, 2690, 373, 12298, 1316, 408, 22063, 2598, 3231, 446, 313, 29871, 29896, 29929, 29929, 29955, 1723, 322, 1706, 381, 1573, 319, 1582, 313, 29871, 29906, 29900, 29900, 29896]",variants,29161
"966 . With a highly charged rhythm section and a dual lead guitar attack by Beck and Page , it is seen as a forerunner to","[29929, 29953, 29953, 869, 2973, 263, 10712, 20139, 18178, 29265, 4004, 322, 263, 14581, 3275, 11210, 5337, 491, 19573, 322, 9305, 1919, 372, 338, 3595, 408, 263, 363, 261, 348, 1089, 304]",ο,30123
"that heavily features Krusty . Several episodes featuring Krusty have been very well received . In 2007 , Vanity Fair named "" Kr","[393, 20365, 5680, 7365, 504, 29891, 869, 21882, 23238, 23425, 7365, 504, 29891, 505, 1063, 1407, 1532, 4520, 869, 512, 29871, 29906, 29900, 29900, 29955, 1919, 6556, 537, 13822, 4257, 376, 7365]",Ə,31127
"Throughout the edition , modern ( i.e. 18th @-@ century ) spelling was preferred as were First Folio readings .","[17044, 449, 278, 12203, 1919, 5400, 313, 474, 29889, 29872, 29889, 29871, 29896, 29947, 386, 732, 29899, 29992, 6462, 1723, 805, 7807, 471, 16389, 408, 892, 3824, 8301, 601, 1303, 886, 869]",Ə,31127
"tsler gave him $ 40 @,@ 000 in a briefcase . Insane Clown Posse agreed , and Sno","[1372, 1358, 4846, 1075, 395, 29871, 29946, 29900, 732, 29892, 29992, 29871, 29900, 29900, 29900, 297, 263, 11473, 4878, 869, 13377, 1662, 315, 677, 29876, 10321, 344, 15502, 1919, 322, 317, 1217]",ran,6350
"of osteopontin ) , nephrocalcin ( an acidic glycoprotein ) , prothrombin F1 pept","[310, 288, 1655, 459, 609, 262, 1723, 1919, 452, 561, 307, 1052, 16381, 313, 385, 22193, 293, 330, 368, 9708, 4859, 262, 1723, 1919, 410, 386, 456, 2109, 383, 29896, 1236, 415]",chiam,20538
"of the emirs of Crete has been established by Arab and Byzantine sources , but chiefly through their coinage . The dates of their reigns","[310, 278, 953, 12935, 310, 6760, 371, 756, 1063, 7841, 491, 10387, 322, 2648, 29920, 20578, 8974, 1919, 541, 9087, 368, 1549, 1009, 19480, 482, 869, 450, 10116, 310, 1009, 20913, 29879]",focus,18037
