question_ids,question,answer_ids,answer,question_length,_base_rank
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,30667, semble,16,16695
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,1457, ca,16,16960
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,229,�,16,17225
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,64385, Sevilla,16,17490
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,30900, reconna,16,17755
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,39495, Kro,16,18020
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,18518, correlation,16,18285
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,17784, Nort,16,18550
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,20801,iels,16,18815
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,58783,CED,16,19080
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,53434,othed,16,19345
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,15206, accompany,16,19610
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,32938, Literary,16,19875
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,42032, kim,16,20140
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,7029, arrived,16,20405
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,60946,ullo,16,20670
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,40953, Gluten,16,20935
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,27159, Specifically,16,21200
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,30260,述,16,21465
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,21811, beginner,16,21730
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,24374, interrupted,16,21995
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,60478, smuggling,16,22260
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,54682, kenn,16,22525
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,53685, Highest,16,22790
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,18211, spacious,16,23055
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,11308,clear,16,23320
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,13790, Xbox,16,23585
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,12490, painful,16,23850
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,21907, Makes,16,24115
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,29408,properties,16,24380
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,61625,eshoe,16,24645
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,55578, Français,16,24910
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,47834,ipel,16,25175
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,48411, Nguyen,16,25440
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,22104, deport,16,25705
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,13119, signals,16,25970
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,54714, permissible,16,26235
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,43970, killers,16,26500
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,41534,onomics,16,26765
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,16199,Document,16,27030
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,28188, Buc,16,27295
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,31141, plastics,16,27560
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,45089, headlights,16,27825
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,37979, urges,16,28090
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,37732,estial,16,28355
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,38142, enamel,16,28620
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,29175, numerical,16,28885
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,34961, gourmet,16,29150
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,16640,iker,16,29415
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,43372, natives,16,29680
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,25370,plugin,16,29945
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,25133, soothing,16,30210
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,38569, profoundly,16,30475
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,30197, PowerPoint,16,30740
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,23658, Synt,16,31005
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,28715,acci,16,31270
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,26970, crashed,16,31535
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,49202, Costume,16,31800
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,3557,ocal,16,32065
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,34627,只有,16,32330
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,54693, Massive,16,32595
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,43658, molded,16,32860
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,51884, rallied,16,33125
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,59055,EZ,16,33390
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,57890, speck,16,33655
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,29061, Bean,16,33920
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,58550,querySelector,16,34185
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,39391, insertion,16,34450
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,20919,MAT,16,34715
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,43483,vp,16,34980
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,60933, Quincy,16,35245
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,30554, Rodriguez,16,35510
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,2774, Stud,16,35775
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,51502, Thursdays,16,36040
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,48054,犯,16,36305
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,2674,ufact,16,36570
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,13331,flu,16,36835
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,47204, véhic,16,37100
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,36607, Worker,16,37365
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,32131, pepp,16,37630
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,22165, teenagers,16,37895
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,56346, bustle,16,38160
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,20755, feather,16,38425
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,30244,setup,16,38690
